id,title,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,genres
2503,The Bourne Ultimatum,70000000,442824138,115,7.9509,7.44,8441,2007-08-03,"Action, Drama, Mystery, Thriller"
1108427,Moana,250000000,183581607,115,619.8748,5.809,136,2026-07-08,"Family, Fantasy, Comedy, Adventure"
1214931,Nuremberg,11800000,37009109,149,14.0877,7.589,1230,2025-11-06,"History, Drama"
264660,Ex Machina,15000000,36869414,108,10.1006,7.572,14388,2015-01-21,"Drama, Science Fiction"
59859,Kick-Ass 2,28000000,60795985,103,6.2026,6.404,6637,2013-07-17,"Action, Adventure, Crime"
223702,Sausage Party,19000000,140705322,89,7.9677,5.754,7760,2016-07-11,"Adventure, Animation, Comedy, Fantasy"
10719,Elf,32000000,228500000,97,8.4448,6.668,4603,2003-11-07,"Comedy, Family, Fantasy"
117251,White House Down,150000000,205366737,131,7.1336,6.469,5150,2013-06-27,"Action, Drama, Thriller"
682507,Where the Crawdads Sing,24000000,144353965,126,10.6524,7.523,2346,2022-07-14,"Drama, Mystery, Romance"
10764,Quantum of Solace,200000000,589593688,106,8.4453,6.338,8625,2008-10-29,"Adventure, Action, Thriller"
117263,Olympus Has Fallen,70000000,170270201,120,9.1145,6.415,7118,2013-03-20,"Action, Thriller"
674324,The Banshees of Inisherin,20000000,49300000,114,6.8187,7.464,3421,2022-10-20,"Drama, Comedy"
10775,Infernal Affairs,6400000,8836958,101,7.3306,7.808,1884,2002-12-12,"Drama, Action, Thriller, Crime, Mystery"
346648,Paddington 2,40000000,290132513,104,7.4285,7.478,2831,2017-11-09,"Adventure, Comedy, Family"
166424,Fantastic Four,120000000,167977596,100,8.2914,4.435,6455,2015-08-05,"Action, Adventure, Science Fiction"
166426,Pirates of the Caribbean: Dead Men Tell No Tales,230000000,795922298,129,12.4021,6.662,12913,2017-05-23,"Adventure, Action, Fantasy"
166428,How to Train Your Dragon: The Hidden World,129000000,539987993,104,12.5828,7.754,7191,2019-01-03,"Animation, Family, Adventure"
109091,The Counselor,25000000,71009334,117,8.9448,5.295,2006,2013-10-25,"Thriller, Crime, Drama"
2604,Born on the Fourth of July,14000000,161001698,145,8.1633,7.004,1904,1989-12-20,"Drama, War"
526896,Morbius,75000000,167635712,105,17.4208,5.897,4869,2022-03-30,"Action, Science Fiction, Fantasy"
346672,Underworld: Blood Wars,35000000,81093313,91,6.0388,5.922,3963,2016-11-24,"Fantasy, Action, Thriller, Science Fiction, Horror"
76338,Thor: The Dark World,170000000,644783140,112,17.2224,6.512,18447,2013-10-30,"Action, Adventure, Fantasy"
10802,Showgirls,45000000,20367472,131,7.889,5.569,1405,1995-09-22,Drama
76341,Mad Max: Fury Road,150000000,378858340,121,27.0082,7.635,24269,2015-05-13,"Action, Adventure, Science Fiction"
10805,Staying Alive,22000000,126041474,96,5.9943,5.784,502,1983-07-11,"Drama, Music, Romance"
395834,Wind River,11000000,44998252,107,8.5045,7.437,5837,2017-08-03,"Crime, Mystery, Thriller"
346685,The Girl on the Train,45000000,173200000,112,7.0521,6.439,6080,2016-10-05,"Crime, Mystery, Thriller"
59967,Looper,30000000,47042000,118,7.914,6.91,11006,2012-09-26,"Action, Thriller, Science Fiction"
1149504,Honey Don't!,20000000,7445237,89,7.691,5.535,433,2025-08-21,"Comedy, Crime, Thriller"
27205,Inception,160000000,839030630,148,53.247,8.372,39615,2010-07-15,"Action, Science Fiction, Adventure"
346698,Barbie,145000000,1447138421,114,21.1591,6.917,11264,2023-07-19,"Comedy, Adventure, Fantasy"
2636,The Specialist,45000000,170362582,110,6.4169,5.948,1461,1994-10-07,"Action, Thriller"
256591,Focus,50100000,153962963,105,6.1438,6.871,8337,2015-02-25,"Romance, Comedy, Crime"
363088,Ant-Man and the Wasp,140000000,622674139,119,13.4877,6.903,14285,2018-07-04,"Action, Adventure, Science Fiction"
502356,The Super Mario Bros. Movie,100000000,1360879735,93,30.5478,7.602,10922,2023-04-05,"Family, Comedy, Adventure, Fantasy, Animation"
2654,In the Mouth of Madness,8000000,8946600,95,6.0308,7.204,1942,1995-02-03,"Horror, Mystery"
354912,Coco,175000000,814641172,105,23.7886,8.197,21148,2017-10-27,"Family, Animation, Music, Adventure"
2666,Dark City,27000000,27200000,101,6.5962,7.327,3251,1998-02-27,"Mystery, Science Fiction"
2667,The Blair Witch Project,60000,248639099,81,7.3359,6.366,5522,1999-07-14,"Horror, Mystery"
2668,Sleepy Hollow,100000000,206071526,105,8.9553,7.194,7442,1999-11-19,"Fantasy, Thriller, Mystery, Horror"
2671,Ring,1200000,19400000,96,7.0163,7.093,1685,1998-01-31,"Horror, Thriller"
10865,Atlantis: The Lost Empire,120000000,186053725,95,7.2459,7.047,5195,2001-06-02,"Animation, Family, Adventure, Science Fiction"
2675,Signs,72000000,408200000,106,7.3821,6.726,6392,2002-08-02,"Thriller, Science Fiction, Horror"
51828,One Day,15000000,59400000,107,6.9669,7.418,4552,2011-03-02,"Drama, Romance"
10882,Sleeping Beauty,6000000,51600000,75,9.3092,6.9,5514,1959-02-17,"Fantasy, Animation, Romance, Family"
10895,Pinocchio,2600000,164000000,88,8.4486,7.113,6291,1940-02-23,"Animation, Family, Fantasy"
51876,Limitless,27000000,161900000,106,11.488,7.202,11572,2011-03-17,"Thriller, Mystery, Science Fiction"
666277,Past Lives,12000000,28126646,106,10.4822,7.7,2370,2023-06-02,"Drama, Romance"
617126,The Fantastic 4: First Steps,229600000,521858728,115,37.1923,6.955,3529,2025-07-23,"Science Fiction, Adventure, Action"
2756,The Abyss,43000000,90000098,140,7.2644,7.356,3491,1989-08-09,"Adventure, Thriller, Science Fiction"
10948,The Fox and the Hound,12000000,29800000,82,6.2027,7.165,3537,1981-07-10,"Adventure, Animation, Drama, Family"
2758,Addams Family Values,47000000,48919043,94,8.171,6.978,3343,1993-11-19,"Comedy, Family, Fantasy"
10952,New Jack City,8500000,47624253,101,5.9659,6.702,613,1991-03-08,"Thriller, Crime, Drama"
76493,The Dictator,65000000,179379533,83,10.9968,6.238,6517,2012-05-15,Comedy
395991,Only the Brave,38000000,25754775,133,5.8415,7.479,1901,2017-09-22,"Drama, History"
395992,Life,58000000,100541806,104,7.276,6.5,7994,2017-03-22,"Horror, Science Fiction, Mystery"
330457,Frozen II,150000000,1453683476,103,18.4169,7.229,10353,2019-11-20,"Family, Animation, Adventure, Comedy, Fantasy"
330459,Rogue One: A Star Wars Story,200000000,1056057273,133,12.4042,7.51,16539,2016-12-14,"Action, Adventure, Science Fiction"
1280738,The Furious,20000000,36653413,113,138.5131,7.376,237,2026-06-10,"Action, Crime, Thriller"
10982,Hoodwinked!,8000000,110000000,81,6.907,6.314,1943,2005-12-16,"Animation, Comedy, Crime, Family, Mystery"
10999,Commando,10000000,57500000,90,7.1325,6.708,3183,1985-10-03,"Action, Adventure, Thriller"
281338,War for the Planet of the Apes,150000000,490719763,140,12.4511,7.221,9807,2017-07-11,"Drama, Science Fiction, War"
11006,Smokey and the Bandit,4300000,126700000,96,13.9688,6.989,821,1977-05-27,"Action, Adventure, Comedy"
11009,Saturday Night Fever,3500000,237113184,118,5.4973,6.734,2103,1977-12-16,Drama
11012,Damage,11000000,31000000,111,58.8875,6.606,710,1992-12-02,"Drama, Romance"
11023,Thirteen,2000000,10128960,100,7.6225,6.692,1778,2003-08-20,Drama
2832,Identity,28000000,90259536,90,8.2224,7.185,4429,2003-04-25,"Mystery, Thriller"
453395,Doctor Strange in the Multiverse of Madness,350600000,955775804,126,24.5987,7.232,10493,2022-05-04,"Fantasy, Action, Adventure"
11036,The Notebook,29000000,115600000,123,21.0295,7.891,12679,2004-06-25,"Romance, Drama"
346910,The Predator,88000000,160542134,107,9.8201,5.622,5196,2018-09-05,"Science Fiction, Action, Thriller"
297761,Suicide Squad,175000000,749200054,122,10.0526,5.917,22218,2016-08-03,"Action, Adventure, Fantasy"
297762,Wonder Woman,149000000,823970682,141,10.7671,7.207,21010,2017-05-30,"Action, Adventure, Fantasy"
379686,Space Jam: A New Legacy,150000000,163692228,115,8.2361,6.638,4251,2021-07-08,"Family, Comedy, Adventure, Animation, Science Fiction"
1035048,Elevation,18000000,3300000,91,6.356,6.406,1018,2024-11-07,"Action, Science Fiction, Thriller"
76600,Avatar: The Way of Water,460000000,2334484620,192,38.2309,7.594,14374,2022-12-14,"Action, Adventure, Science Fiction"
568124,Encanto,150000000,261292688,102,15.2464,7.6,10282,2021-10-13,"Animation, Comedy, Family, Fantasy"
76617,Texas Chainsaw 3D,20000000,47340586,92,6.7555,5.488,1841,2013-01-03,"Horror, Thriller"
297802,Aquaman,160000000,1152028393,143,12.8945,6.867,15022,2018-12-07,"Action, Adventure, Fantasy"
1084242,Zootopia 2,150000000,1868208796,108,49.3377,7.682,3143,2025-11-26,"Animation, Adventure, Comedy, Mystery, Family"
1084244,Toy Story 5,250000000,958418566,102,372.2682,7.4,682,2026-06-17,"Animation, Family, Comedy, Adventure"
207703,Kingsman: The Secret Service,81000000,414351546,129,12.8882,7.62,17928,2015-01-24,"Crime, Comedy, Action, Adventure"
2907,The Addams Family,30000000,191502426,100,7.1259,7.073,5096,1991-11-22,"Comedy, Fantasy"
273248,The Hateful Eight,44000000,155760117,188,11.9595,7.756,15401,2015-12-25,"Drama, Mystery, Western"
568160,Weathering with You,11100000,192729404,112,8.1141,7.976,2658,2019-07-19,"Animation, Drama, Fantasy, Romance"
109414,This Is the End,32000000,126041322,106,7.0244,6.231,6910,2013-06-12,"Action, Comedy"
109418,Grown Ups 2,80000000,247022278,101,12.5941,6.184,4751,2013-07-11,Comedy
109424,Captain Phillips,55000000,218791811,134,7.2891,7.542,7562,2013-10-10,"Action, Drama, Thriller"
109428,Evil Dead,17000000,99010045,91,26.9448,6.621,5146,2013-04-05,Horror
109431,Identity Thief,35000000,173965010,111,5.6828,5.849,3533,2013-02-07,"Comedy, Crime"
109439,The Hangover Part III,103000000,362000072,100,11.2071,6.213,9308,2013-05-23,Comedy
109445,Frozen,150000000,1274219009,102,22.3247,7.249,17693,2013-11-20,"Animation, Family, Adventure, Fantasy"
1125257,Freakier Friday,42000000,153176952,110,10.6901,6.8,757,2025-08-06,"Comedy, Fantasy, Family"
109451,Cloudy with a Chance of Meatballs 2,78000000,248384621,95,7.0154,6.452,3512,2013-09-26,"Animation, Family, Comedy"
404368,Ralph Breaks the Internet,175000000,529323962,112,10.3076,7.158,8171,2018-11-20,"Action, Adventure, Animation, Comedy, Family, Science Fiction"
560016,Monkey Man,10000000,35271631,122,8.3712,6.861,1452,2024-04-03,"Thriller, Crime, Action"
1198994,Send Help,40000000,94041481,113,35.2196,7.044,2010,2026-01-22,"Horror, Thriller, Comedy"
60304,Hansel & Gretel: Witch Hunters,50000000,226349749,88,7.2995,6.108,7152,2013-01-17,"Fantasy, Horror, Action"
60308,Moneyball,50000000,110206216,134,6.038,7.299,5852,2011-09-23,Drama
84892,The Perks of Being a Wallflower,13000000,33384127,103,9.4424,7.805,11299,2012-09-20,Drama
2977,Becoming Jane,16500000,39380831,120,4.3286,7.311,1268,2007-03-02,"Romance, Drama"
43947,I Spit on Your Grave,2000000,572809,108,13.2003,6.505,2612,2010-06-17,"Thriller, Crime, Horror"
43949,Flipped,14000000,4324817,89,8.5387,8.013,3361,2010-08-06,"Romance, Drama"
1223601,Sisu: Road to Revenge,12200000,9811703,89,12.3452,7.32,846,2025-10-21,"Action, War, Thriller"
101299,The Hunger Games: Catching Fire,130000000,865011746,146,13.8764,7.428,18566,2013-11-15,"Adventure, Action, Science Fiction"
76726,Chronicle,15000000,145000000,84,8.1438,6.857,5796,2012-02-01,"Science Fiction, Drama, Thriller"
27576,Salt,110000000,293329073,100,5.9775,6.42,5985,2010-07-21,"Action, Mystery, Thriller"
27578,The Expendables,80000000,274470394,103,10.1054,6.253,8359,2010-08-07,"Thriller, Adventure, Action"
986056,Thunderbolts*,180000000,382436917,127,22.6809,7.3,3709,2025-04-30,"Action, Science Fiction, Adventure"
420809,Maleficent: Mistress of Evil,185000000,491730089,119,10.7675,7.295,6537,2019-10-16,"Family, Fantasy, Adventure"
19404,Dilwale Dulhania Le Jayenge,13200000,100000000,190,13.2936,8.51,4602,1995-10-20,"Comedy, Drama, Romance"
11212,Baby's Day Out,50000000,16671505,99,5.6418,6.416,1477,1994-07-01,"Comedy, Adventure, Family, Crime"
216015,Fifty Shades of Grey,40000000,569651467,125,19.5855,5.867,12456,2015-02-11,"Drama, Romance, Thriller"
420817,Aladdin,183000000,1054304000,127,12.4055,7.081,10692,2019-05-22,"Adventure, Fantasy, Romance, Family"
76757,Jupiter Ascending,176000000,184000000,127,11.1893,5.471,7163,2015-02-04,"Science Fiction, Fantasy, Action"
11224,Cinderella,2900000,263600000,74,12.5626,7.049,7203,1950-02-22,"Family, Fantasy, Animation, Romance"
11237,Anacondas: The Hunt for the Blood Orchid,20000000,70992898,96,5.4821,5.5,1119,2004-08-25,"Adventure, Horror, Thriller"
3049,Ace Ventura: Pet Detective,15000000,107217396,86,8.0659,6.583,6455,1994-02-04,"Comedy, Crime, Mystery"
3050,Doctor Dolittle,71000000,294500000,85,5.3562,5.728,3320,1998-06-26,"Comedy, Family, Fantasy"
1100782,Smile 2,28000000,138128854,127,12.3514,6.588,2232,2024-10-16,"Horror, Music, Mystery, Thriller"
986097,HIM,27000000,27834512,96,5.7069,5.6,422,2025-09-18,"Horror, Mystery"
11253,Hellboy II: The Golden Army,85000000,160388063,120,5.7915,6.77,5657,2008-07-11,"Fantasy, Action"
265208,Wild Card,30000000,6738764,92,5.6501,5.707,1958,2015-01-14,"Thriller, Crime, Action"
1035259,The Naked Gun,42000000,102147396,85,13.4945,6.367,1841,2025-07-30,"Comedy, Crime, Action"
314365,Spotlight,20000000,98690254,129,6.6879,7.812,8854,2015-11-06,"Drama, History"
1272837,28 Years Later: The Bone Temple,63000000,58522222,109,36.1789,7.115,1465,2026-01-14,"Horror, Thriller, Science Fiction"
338952,Fantastic Beasts: The Crimes of Grindelwald,200000000,654900000,134,8.9382,6.833,11544,2018-11-14,"Fantasy, Adventure"
338953,Fantastic Beasts: The Secrets of Dumbledore,200000000,407200000,142,14.4278,6.627,5151,2022-04-06,"Fantasy, Adventure"
150540,Inside Out,175000000,857611174,95,24.8801,7.908,23635,2015-06-17,"Animation, Family, Adventure, Drama, Comedy"
519182,Despicable Me 4,100000000,972021410,94,24.441,6.982,3278,2024-06-20,"Animation, Comedy, Action, Science Fiction, Family"
338967,Zombieland: Double Tap,42000000,122810399,99,6.4021,6.895,6335,2019-10-09,"Horror, Comedy"
338970,Tomb Raider,94000000,274650803,118,7.9889,6.365,8417,2018-03-05,"Action, Adventure, Fantasy"
1371185,Song Sung Blue,30000000,57889762,133,6.0904,7.371,272,2025-12-15,"Music, Romance, Drama"
11324,Shutter Island,80000000,294804195,138,20.6623,8.198,26066,2010-02-14,"Drama, Thriller, Mystery"
207932,Inferno,75000000,220021259,122,7.5405,6.1,6702,2016-10-13,"Mystery, Thriller, Action"
1010755,The Strangers: Chapter 3,8500000,9191988,92,11.8688,5.9,245,2026-02-05,"Horror, Thriller"
273477,Scouts Guide to the Zombie Apocalypse,15000000,14900000,93,10.7315,6.584,2152,2015-10-23,"Comedy, Horror"
11351,Jeepers Creepers 2,17000000,63102666,104,6.3351,6.19,1842,2003-08-08,Horror
11360,Dumbo,812000,1600000,64,6.2007,7.0,5327,1941-10-31,"Animation, Family"
11362,The Count of Monte Cristo,35000000,75395048,131,8.3804,7.682,2055,2002-01-23,"Adventure, Drama, History"
3170,Bambi,858000,267447150,70,6.821,7.015,6069,1942-08-14,"Animation, Drama, Family"
68721,Iron Man 3,200000000,1215577205,130,15.9814,6.933,23575,2013-04-18,"Action, Adventure, Science Fiction"
68726,Pacific Rim,180000000,411000000,131,28.3973,6.937,13545,2013-07-11,"Action, Science Fiction, Adventure"
68728,Oz the Great and Powerful,200000000,491868548,130,7.1072,5.938,6854,2013-03-07,"Fantasy, Adventure, Family"
68730,Silence,46000000,23834809,161,6.6937,7.121,3347,2016-12-23,"Drama, History"
68735,Warcraft,160000000,433677183,123,9.061,6.41,7342,2016-05-25,"Action, Adventure, Fantasy"
11395,The Santa Clause,22000000,189833357,97,7.2517,6.527,2324,1994-11-11,"Fantasy, Drama, Comedy, Family"
158852,Tomorrowland,190000000,209200000,130,10.3572,6.297,7401,2015-05-19,"Adventure, Family, Mystery, Science Fiction"
396422,Annabelle: Creation,15000000,306592201,110,11.0221,6.609,6030,2017-08-03,Horror
1182861,Romería,3735296,2081503,112,8.0421,6.6,71,2025-09-05,Drama
11418,National Lampoon's European Vacation,17000000,49364621,95,5.7767,6.164,1008,1985-07-25,"Adventure, Comedy"
363676,Sully,60000000,240800000,96,6.3152,7.204,7773,2016-09-07,"Drama, History"
150689,Cinderella,95000000,543514353,105,16.345,6.826,7450,2015-03-06,"Romance, Fantasy, Family, Drama"
1305781,Blades of the Guardians,123000000,203356793,126,39.3726,7.173,98,2026-02-17,"Action, Adventure"
44214,Black Swan,13000000,329398046,108,11.1091,7.684,15668,2010-12-03,"Drama, Thriller, Horror"
257211,The Intern,35000000,194564672,121,8.8033,7.23,7385,2015-09-23,Comedy
1100988,28 Years Later,60000000,151308832,115,22.9294,6.612,2701,2025-06-18,"Horror, Thriller, Science Fiction"
240832,Lucy,40000000,469058574,89,12.4716,6.474,17182,2014-07-25,"Action, Science Fiction"
232672,Blended,40000000,128000000,117,8.1649,6.895,3843,2014-05-21,"Comedy, Romance"
52451,The Three Musketeers,75000000,132274484,110,7.2868,5.79,2812,2011-08-31,"Adventure, Action, Thriller"
44264,True Grit,38000000,252300000,110,6.7358,7.308,5803,2010-12-22,"Drama, Adventure, Western"
1330421,Bone Lake,1000000,1688650,94,6.8935,5.901,222,2025-10-02,"Horror, Mystery, Thriller"
396535,Train to Busan,8500000,87547518,118,17.1329,7.753,8503,2016-07-20,"Action, Horror, Thriller"
756999,The Black Phone,16000000,161441914,103,12.3586,7.517,5924,2022-06-16,"Horror, Thriller"
912649,Venom: The Last Dance,120000000,478937618,109,17.5373,6.666,4326,2024-10-22,"Science Fiction, Action, Adventure"
298250,Jigsaw,10000000,104223315,91,9.1891,6.215,4001,2017-10-25,"Horror, Mystery"
11529,Sweet Home Alabama,30000000,180622424,108,6.9645,6.429,1743,2002-09-26,"Comedy, Romance"
93456,Despicable Me 2,76000000,970766005,98,15.3325,6.947,12075,2013-06-26,"Animation, Comedy, Family, Science Fiction"
11551,Small Soldiers,40000000,54682547,110,7.3354,6.557,2358,1998-07-10,"Comedy, Adventure, Fantasy, Science Fiction, Action"
429351,12 Strong,35000000,67450815,130,6.033,6.369,3223,2018-01-18,"War, Drama, Action, History"
290098,The Handmaiden,8575000,38600000,145,19.8286,8.183,4397,2016-06-01,"Thriller, Drama, Romance"
937278,A Man Called Otto,50000000,113360085,126,8.2381,7.748,3648,2022-12-28,"Comedy, Drama"
1084736,The Count of Monte Cristo,46000000,75360860,178,7.7929,7.899,2064,2024-06-28,"Adventure, Action, Drama"
937287,Challengers,55000000,94182533,132,10.283,6.911,2739,2024-04-18,"Drama, Romance"
1092936,The Holy Boy,4025000,377925,122,7.3904,6.9,148,2025-09-17,"Horror, Thriller, Drama"
372058,Your Name.,7500000,405320132,106,23.7182,8.48,12713,2016-07-01,"Animation, Romance, Drama"
281957,The Revenant,135000000,532950503,157,14.8474,7.541,19468,2015-12-25,"Western, Drama, Adventure"
11621,Porco Rosso,9200000,44600000,93,6.3466,7.799,3751,1992-07-18,"Animation, Adventure, Fantasy"
11635,Old School,24000000,87100000,92,9.6061,6.633,2145,2003-02-21,Comedy
585083,Hotel Transylvania: Transformania,75000000,18500000,92,12.7386,7.028,3055,2022-01-31,"Animation, Comedy, Family, Adventure, Fantasy"
11645,Ran,12000000,23334156,160,6.2916,8.009,1846,1985-06-01,"Action, Drama, History"
11649,Masters of the Universe,22000000,17336370,106,14.5844,5.826,1079,1987-08-07,"Action, Fantasy, Science Fiction"
1273221,Scary Movie,30000000,230307286,96,373.5666,6.461,937,2026-06-03,"Comedy, Horror"
855435,Faces of Death,7400000,2610000,97,5.9856,5.5,104,2026-04-10,Horror
609681,The Marvels,274800000,206136825,105,11.9961,5.934,3486,2023-11-08,"Science Fiction, Adventure, Action"
11674,101 Dalmatians,54000000,320689294,103,6.6514,5.946,3673,1996-11-27,"Family, Comedy"
11679,xXx: State of the Union,60000000,71410636,101,6.3919,5.099,2057,2005-04-27,"Action, Adventure, Crime, Thriller"
257445,Goosebumps,58000000,158952243,103,7.4792,6.314,4013,2015-08-05,"Adventure, Horror, Comedy"
11688,The Emperor's New Groove,100000000,169327687,78,13.8606,7.564,7364,2000-12-15,"Adventure, Animation, Comedy, Family, Fantasy"
1265063,After the Hunt,70000000,9426825,139,6.0049,5.673,505,2025-10-09,Drama
11690,Bloodsport,1500000,63500000,92,9.2199,7.063,2201,1988-02-26,"Action, Thriller, Drama"
11697,The Man Who Shot Liberty Valance,3200000,8000000,123,5.265,7.8,1297,1962-04-13,Western
1297842,GOAT,90000000,193566330,100,39.2,8.116,922,2026-02-11,"Animation, Comedy, Family"
282035,The Mummy,125000000,409231607,110,13.1684,5.521,7698,2017-06-06,"Fantasy, Thriller, Action, Adventure, Horror"
19912,The Final Destination,40000000,187384627,82,8.1457,5.615,3961,2009-08-26,"Horror, Mystery"
19913,(500) Days of Summer,7500000,60781545,95,10.3034,7.303,11124,2009-07-17,"Comedy, Drama, Romance"
290250,The Nice Guys,50000000,71261763,116,9.0814,7.131,8748,2016-05-15,"Comedy, Crime, Action"
339403,Baby Driver,34000000,226945087,113,11.9643,7.443,16963,2017-06-28,"Action, Crime"
11770,Shaolin Soccer,10000005,42776760,113,36.2751,7.187,2586,2001-07-05,"Action, Comedy"
11778,The Deer Hunter,15000000,49000000,183,7.85,7.969,4302,1978-12-08,"Drama, War"
724495,The Woman King,50000000,97562514,135,8.0151,7.578,2389,2022-09-16,"Action, Drama, History, War"
28178,Hachi: A Dog's Tale,16000000,46800000,93,9.5431,8.006,7241,2009-06-08,"Drama, Family"
675353,Sonic the Hedgehog 2,110000000,405421518,123,12.4563,7.429,5929,2022-03-30,"Action, Adventure, Family, Comedy"
19995,Avatar,237000000,2923706026,162,32.6902,7.61,34261,2009-12-16,"Action, Science Fiction, Adventure"
585245,Clifford the Big Red Dog,64000000,116586376,96,6.2936,7.154,1843,2021-11-10,"Family, Adventure, Comedy, Fantasy"
429617,Spider-Man: Far From Home,160000000,1132723226,129,23.1025,7.4,17132,2019-06-28,"Action, Adventure, Science Fiction"
249397,Nymphomaniac: Vol. II,2350000,4934725,124,16.9512,6.711,3220,2013-12-25,"Drama, Mystery"
11836,The SpongeBob SquarePants Movie,30000000,141067890,87,10.9378,7.09,3241,2004-11-19,"Adventure, Animation, Comedy, Family, Fantasy"
11838,Ju-on: The Grudge,3500000,3657876,92,6.0817,6.755,967,2002-10-18,Horror
118340,Guardians of the Galaxy,170000000,772776600,121,13.5551,7.907,29925,2014-07-30,"Action, Science Fiction, Adventure"
552524,Lilo & Stitch,100000000,1038027526,108,23.6714,7.199,2203,2025-05-17,"Family, Science Fiction, Comedy"
11852,The Hot Chick,34000000,54639553,104,20.13,6.368,2206,2002-12-13,"Comedy, Fantasy"
11881,Miracle on 34th Street,630000,2700000,96,6.9256,7.359,855,1947-06-04,"Comedy, Drama, Family"
241259,Alice Through the Looking Glass,170000000,299457024,113,9.3071,6.565,6822,2016-05-25,"Adventure, Family, Fantasy"
298618,The Flash,220000000,271333313,144,12.0413,6.621,5086,2023-06-13,"Action, Science Fiction, Adventure"
634492,Madame Web,80000000,100498764,117,7.7843,5.291,2619,2024-02-14,"Action, Fantasy"
315011,Shin Godzilla,15000000,78053145,120,6.933,7.2,1597,2016-07-29,"Action, Science Fiction, Horror"
11917,Saw V,10800000,118209778,95,8.0005,6.175,3850,2008-10-23,"Horror, Thriller, Crime"
11932,Bride of Chucky,25000000,50688658,89,7.3392,6.138,2133,1998-10-15,"Horror, Comedy"
1232546,Until Dawn,15000000,54105064,103,8.7788,6.3,1495,2025-04-23,"Horror, Mystery"
1314481,The Devil Wears Prada 2,100000000,689469075,119,182.5897,7.128,1615,2026-04-29,"Comedy, Drama"
11970,Hercules,85000000,252712101,93,11.4585,7.5,7996,1997-06-13,"Animation, Family, Fantasy, Adventure, Comedy, Romance"
3782,Ikiru,85000,55240,143,10.4666,8.3,1366,1952-10-09,Drama
36557,Casino Royale,150000000,599045960,144,9.8802,7.574,11796,2006-11-14,"Adventure, Action, Thriller"
331482,Little Women,40000000,332103783,135,10.6178,7.85,6891,2019-12-25,"Drama, Romance"
36586,Blade II,54000000,155010032,117,10.6388,6.569,5277,2002-03-22,"Fantasy, Horror, Action, Thriller"
593643,The Menu,35000000,79628200,107,13.4889,7.176,6380,2022-11-17,"Comedy, Horror"
36593,Naked Gun 33⅓: The Final Insult,30000000,132032598,83,6.1897,6.516,2559,1994-03-18,"Comedy, Crime"
274167,Daddy's Home,50000000,242786137,96,7.2683,6.294,3465,2015-12-25,Comedy
569094,Spider-Man: Across the Spider-Verse,100000000,690897910,140,38.6127,8.34,8828,2023-05-31,"Animation, Action, Adventure, Science Fiction"
1011477,Karate Kid: Legends,45000000,117105466,94,9.8244,6.973,1242,2025-05-08,"Action, Adventure, Drama"
1126166,Flight Risk,25000000,48703174,91,6.8427,5.919,1189,2025-01-22,"Action, Thriller"
634649,Spider-Man: No Way Home,200000000,1921206586,148,74.6332,7.934,22274,2021-12-15,"Action, Adventure, Science Fiction"
315162,Puss in Boots: The Last Wish,90000000,484700000,103,22.3767,8.212,9029,2022-12-07,"Animation, Adventure, Fantasy, Comedy, Family"
44826,Hugo,170000000,185770160,126,6.3309,7.175,7722,2011-11-22,"Adventure, Drama, Family"
44833,Battleship,209000000,303025485,131,9.7012,5.921,6045,2012-04-11,"Thriller, Action, Adventure, Science Fiction"
36643,The World Is Not Enough,135000000,361832400,128,6.9791,6.291,3307,1999-11-17,"Adventure, Action, Thriller"
36648,Blade: Trinity,65000000,128905366,113,9.8539,5.864,4368,2004-12-08,"Action, Horror, Science Fiction"
945961,Alien: Romulus,80000000,350865342,119,19.9644,7.165,4682,2024-08-13,"Horror, Science Fiction"
929590,Civil War,50000000,126542249,109,8.5634,6.9,4411,2024-04-10,"War, Action, Drama"
12094,Jackass Number Two,11000000,72778712,93,6.9549,6.581,1287,2006-09-22,"Action, Comedy, Documentary"
12106,The Quick and the Dead,35000000,47000000,107,6.1886,6.542,1984,1995-02-09,"Western, Action, Drama, Thriller"
12117,Instinct,80000000,34105207,124,7.1757,6.489,660,1999-06-04,"Drama, Thriller"
3933,Corpse Bride,40000000,118133252,77,17.2747,7.593,10285,2005-09-12,"Romance, Fantasy, Animation"
44896,Rango,135000000,245724603,107,11.0907,6.912,7194,2011-03-02,"Animation, Comedy, Family, Western, Adventure"
12139,Dennis the Menace,35000000,117270765,96,6.2939,5.883,1611,1993-06-09,"Family, Comedy"
12153,White Chicks,37000000,113100000,109,24.7546,6.955,4620,2004-06-23,"Comedy, Crime"
12155,Alice in Wonderland,200000000,1025467110,108,14.7765,6.645,14909,2010-03-03,"Family, Fantasy, Adventure"
20352,Despicable Me,69000000,543284256,95,20.4684,7.261,16168,2010-07-08,"Animation, Comedy, Crime, Science Fiction, Family"
12162,The Hurt Locker,15000000,49259766,131,6.3249,7.253,6242,2008-10-10,"Drama, Thriller, War"
438148,Minions: The Rise of Gru,85000000,940203765,87,20.0601,7.3,4061,2022-06-29,"Animation, Comedy, Science Fiction, Crime, Family"
339846,Baywatch,69000000,177900000,116,9.6418,6.081,8553,2017-05-25,"Comedy, Action, Crime"
307081,Southpaw,30000000,91709827,123,9.4341,7.364,5865,2015-07-22,"Action, Drama"
